,ProductID,Date,Zip,Units,Revenue
12431,1185,1/19/2014,92509,1,"4,199,475"
12432,1185,1/20/2014,37363,1,"4,199,475"
12433,1185,1/20/2014,95014,1,"4,199,475"
12434,1185,2/14/2014,6339,1,"4,199,475"
12435,1185,2/22/2014,33169,1,"4,199,475"
12436,1185,3/2/2014,68521,1,"4,199,475"
12437,1185,3/6/2014,94062,1,"4,199,475"
12438,1185,3/13/2014,25405,1,"4,199,475"
12439,1185,3/29/2014,37377,1,"4,199,475"
12440,1185,3/30/2014,94565,1,"4,199,475"
12441,1185,4/3/2014,7410,1,"4,199,475"
12442,1185,4/11/2014,8641,1,"4,199,475"
12443,1185,4/17/2014,95407,1,"4,199,475"
12444,1185,4/25/2014,33177,1,"4,199,475"
12445,1185,5/1/2014,55038,1,"4,199,475"
12446,1185,5/4/2014,34116,1,"4,199,475"
12447,1185,5/22/2014,19713,1,"4,199,475"
12448,1185,5/22/2014,63112,1,"4,199,475"
12449,1185,5/31/2014,85210,1,"4,199,475"
12450,1185,6/2/2014,42301,1,"4,199,475"
12451,1185,6/5/2014,95621,1,"4,199,475"
12452,1185,6/7/2014,75061,1,"4,199,475"
12453,1185,6/29/2014,90028,1,"4,199,475"
12454,1185,7/6/2014,93305,1,"4,199,475"
12455,1185,7/14/2014,70360,1,"4,199,475"
12456,1434,6/10/2019,95658,1,"335,895"
12457,1434,6/14/2019,95212,1,"335,895"
12458,1434,6/15/2019,21211,1,"335,895"
12459,1434,6/19/2019,47885,1,"335,895"
12460,1434,6/22/2019,93314,1,"335,895"
12461,1434,6/30/2019,21669,1,"335,895"
12462,1434,6/30/2019,38017,1,"335,895"
12463,1434,7/1/2019,83814,1,"335,895"
12464,1434,7/5/2019,26508,1,"335,895"
12465,1434,7/6/2019,8234,1,"335,895"
12466,1434,7/8/2019,32312,1,"335,895"
12467,1434,7/12/2019,94553,1,"335,895"
12468,1434,7/18/2019,92506,1,"335,895"
12469,1434,7/22/2019,79424,1,"335,895"
12470,1434,7/23/2019,89523,1,"335,895"
12471,1434,8/4/2019,83246,1,"335,895"
12472,1434,8/13/2019,94586,1,"335,895"
12473,1434,8/17/2019,53029,1,"335,895"
12474,1434,8/23/2019,53042,1,"335,895"
12475,1434,8/25/2019,90063,1,"346,395"
12476,1434,8/26/2019,37051,1,"335,895"
12477,1434,8/27/2019,20653,1,"346,395"
12478,1434,8/27/2019,87116,1,"346,395"
12479,1434,8/31/2019,64080,1,"346,395"
12480,1434,9/6/2019,85310,1,"346,395"
12481,1434,9/9/2019,92371,1,"335,895"
12482,1434,9/17/2019,84105,1,"346,395"
12483,1434,10/5/2019,91935,1,"346,395"
12484,1434,10/6/2019,2673,1,"346,395"
12485,1434,10/11/2019,93065,1,"346,395"
12486,1434,11/3/2019,75495,1,"346,395"
12487,1434,11/16/2019,33408,1,"335,895"
12488,1434,11/22/2019,78163,1,"346,395"
12489,1434,11/28/2019,95519,1,"346,395"
12490,1434,12/5/2019,94107,1,"346,395"
12491,1434,12/7/2019,92887,1,"346,395"
12492,1434,12/9/2019,94028,1,"346,395"
12493,1434,12/14/2019,58495,1,"346,395"
12494,1434,12/19/2019,75068,1,"346,395"
12495,1434,12/19/2019,79424,1,"346,395"
12496,1434,12/27/2019,55448,1,"346,395"
12497,1434,12/27/2019,76832,1,"346,395"
12498,1434,12/28/2019,8005,1,"346,395"
12499,1434,12/31/2019,92562,1,"346,395"
12500,1434,1/9/2020,8360,1,"346,395"
12501,1434,1/11/2020,8332,1,"346,395"
12502,1434,1/16/2020,1085,1,"346,395"
12503,1434,1/23/2020,8332,1,"346,395"
12504,1434,1/23/2020,64722,1,"346,395"
12505,1434,1/25/2020,93252,1,"346,395"
12506,1434,2/3/2020,91723,1,"346,395"
12507,1434,2/3/2020,96122,1,"346,395"
12508,1434,2/10/2020,46536,1,"346,395"
12509,1434,2/10/2020,85338,1,"346,395"
12510,1434,2/15/2020,94566,1,"346,395"
12511,1434,2/17/2020,55024,1,"346,395"
12512,1434,2/17/2020,76712,2,"692,79"
12513,1434,2/17/2020,79360,1,"346,395"
12514,1434,3/3/2020,93201,1,"346,395"
12515,1434,3/6/2020,75961,1,"335,895"
12516,1434,3/8/2020,53227,1,"346,395"
12517,1434,3/8/2020,92392,1,"346,395"
12518,1434,3/13/2020,89447,1,"346,395"
12519,1434,3/17/2020,74331,1,"346,395"
12520,1434,3/17/2020,89436,1,"346,395"
12521,1229,5/16/2015,92335,2,"493,395"
12522,1229,5/22/2015,99516,1,"2,466,975"
12523,1229,5/25/2015,91911,1,"2,466,975"
12524,1229,5/31/2015,2532,1,"2,466,975"
12525,1229,5/31/2015,39571,1,"2,466,975"
12526,1229,5/31/2015,75160,1,"2,466,975"
12527,1229,6/1/2015,56301,1,"2,466,975"
12528,1229,6/5/2015,67207,1,"2,466,975"
12529,1229,6/5/2015,79416,1,"2,466,975"
12530,1229,6/6/2015,75758,1,"2,466,975"
12531,1229,6/11/2015,7960,1,"2,414,475"
12532,1229,6/12/2015,33177,1,"2,466,975"
12533,1187,9/20/2020,32114,1,"4,566,975"
12534,1187,9/20/2020,94577,1,"4,566,975"
12535,1187,9/20/2020,95820,1,"4,566,975"
12536,1187,9/22/2020,32304,2,"913,395"
12537,1187,9/22/2020,94945,1,"4,566,975"
12538,1187,9/25/2020,7304,1,"4,566,975"
12539,1187,9/28/2020,8110,1,"4,566,975"
12540,1187,9/28/2020,93940,1,"4,566,975"
12541,1187,9/28/2020,95843,1,"4,566,975"
12542,1187,9/29/2020,34432,1,"4,566,975"
12543,1187,10/2/2020,34691,1,"4,566,975"
12544,1187,10/2/2020,36054,1,"4,566,975"
12545,1187,10/2/2020,63135,1,"4,566,975"
12546,1187,10/2/2020,74107,1,"4,566,975"
12547,1187,10/9/2020,78041,1,"4,566,975"
12548,1187,10/11/2020,77080,1,"4,566,975"
12549,1187,10/24/2020,32114,2,"913,395"
12550,1187,10/27/2020,47542,1,"4,566,975"
12551,1187,10/27/2020,95865,1,"4,566,975"
12552,1187,10/31/2020,32952,1,"4,566,975"
12553,1187,10/31/2020,93041,1,"4,566,975"
12554,1187,11/3/2020,93065,1,"4,566,975"
12555,1187,11/7/2020,91325,1,"4,566,975"
12556,1187,11/9/2020,38326,1,"4,566,975"
12557,1187,11/10/2020,93906,1,"4,566,975"
12558,1187,11/15/2020,32952,1,"4,566,975"
12559,1187,11/15/2020,33137,1,"4,566,975"
12560,1187,11/16/2020,85242,1,"4,566,975"
12561,1187,11/17/2020,85749,2,"913,395"
12562,1187,11/17/2020,87124,1,"4,566,975"
12563,1187,11/27/2020,85044,1,"4,566,975"
12564,1187,11/29/2020,96150,1,"4,566,975"
12565,1187,11/30/2020,32937,1,"4,566,975"
12566,1187,11/30/2020,33135,1,"4,566,975"
12567,1187,12/6/2020,82935,1,"4,566,975"
12568,1187,12/7/2020,33182,1,"4,566,975"
12569,1187,12/11/2020,75662,1,"4,566,975"
12570,1187,12/15/2020,94110,1,"4,566,975"
12571,1187,12/27/2020,33909,1,"4,566,975"
12572,1187,12/28/2020,92563,1,"4,566,975"
12573,1188,1/15/2013,20723,1,"4,724,475"
12574,1188,1/15/2013,21046,1,"4,724,475"
12575,1188,1/15/2013,75839,1,"4,724,475"
12576,1188,1/15/2013,77042,1,"4,724,475"
12577,1188,2/15/2013,8901,1,"4,724,475"
12578,1188,2/15/2013,32405,1,"4,671,975"
12579,1188,2/15/2013,33830,1,"4,724,475"
12580,1188,2/15/2013,77571,1,"4,724,475"
12581,1188,2/15/2013,90278,1,"4,724,475"
12582,1188,2/15/2013,95136,1,"4,724,475"
12583,1188,3/15/2013,7008,1,"4,724,475"
12584,1188,3/15/2013,19707,1,"4,724,475"
12585,1188,3/15/2013,29466,1,"4,724,475"
12586,1188,3/15/2013,40515,1,"4,724,475"
12587,1188,3/15/2013,47331,1,"4,724,475"
12588,1188,3/15/2013,64134,1,"4,724,475"
12589,1188,3/15/2013,72601,1,"4,724,475"
12590,1188,3/15/2013,77302,1,"4,724,475"
12591,1188,3/15/2013,79072,1,"4,724,475"
12592,1188,3/15/2013,93225,1,"4,724,475"
12593,1188,3/15/2013,94588,1,"4,724,475"
12594,1188,4/15/2013,2048,1,"4,724,475"
12595,1188,4/15/2013,6118,1,"4,724,475"
12596,1188,4/15/2013,6787,1,"4,724,475"
12597,1188,4/15/2013,7109,1,"4,724,475"
12598,1188,4/15/2013,7740,2,"944,895"
12599,1188,4/15/2013,7850,1,"4,724,475"
12600,1188,4/15/2013,8505,1,"4,724,475"
12601,1188,4/15/2013,21237,1,"4,671,975"
12602,1188,4/15/2013,25279,1,"4,724,475"
12603,1188,4/15/2013,29210,1,"4,724,475"
12604,1188,4/15/2013,29673,1,"4,724,475"
12605,1188,4/15/2013,33801,1,"4,724,475"
12606,1188,4/15/2013,50131,1,"4,724,475"
12607,1188,4/15/2013,54703,1,"4,724,475"
12608,1188,4/15/2013,55123,1,"4,724,475"
12609,1188,4/15/2013,63121,1,"4,724,475"
12610,1188,4/15/2013,70056,1,"4,724,475"
12611,1188,4/15/2013,87505,1,"4,724,475"
12612,1188,4/15/2013,95127,1,"4,724,475"
12613,1188,4/15/2013,95351,1,"4,671,975"
12614,1188,5/15/2013,2301,2,"944,895"
12615,1188,5/15/2013,2771,1,"4,724,475"
12616,1188,5/15/2013,2893,1,"4,724,475"
12617,1188,5/15/2013,6705,1,"4,724,475"
12618,1188,5/15/2013,7012,1,"4,724,475"
12619,1188,5/15/2013,8872,1,"4,724,475"
12620,1188,5/15/2013,20716,1,"4,724,475"
12621,1188,5/15/2013,29406,3,"14,173,425"
12622,1188,5/15/2013,29730,1,"4,724,475"
12623,1188,5/15/2013,29805,1,"4,724,475"
12624,1188,5/15/2013,40121,1,"4,724,475"
12625,1188,5/15/2013,46540,1,"4,724,475"
12626,1188,5/15/2013,77036,1,"4,724,475"
12627,1188,5/15/2013,92105,1,"4,724,475"
12628,1188,5/15/2013,94547,1,"4,724,475"
12629,1188,5/15/2013,95035,1,"4,724,475"
12630,1188,5/15/2013,97462,1,"4,724,475"
12631,1188,6/15/2013,7047,1,"4,724,475"
12632,1188,6/15/2013,7869,1,"4,724,475"
12633,1188,6/15/2013,20716,1,"4,724,475"
12634,1188,6/15/2013,29172,1,"4,724,475"
12635,1188,6/15/2013,32542,1,"4,724,475"
12636,1188,6/15/2013,46224,1,"4,724,475"
12637,1188,6/15/2013,55345,1,"4,724,475"
12638,1188,6/15/2013,55429,1,"4,724,475"
12639,1188,6/15/2013,58102,1,"4,724,475"
12640,1188,6/15/2013,73110,1,"4,724,475"
12641,1188,6/15/2013,78521,1,"4,724,475"
12642,1188,6/15/2013,89423,1,"4,724,475"
12643,1188,6/15/2013,92139,1,"4,724,475"
12644,1188,6/15/2013,95127,1,"4,724,475"
12645,1188,7/15/2013,2021,1,"4,724,475"
12646,1188,7/15/2013,2301,1,"4,724,475"
12647,1188,7/15/2013,7107,1,"4,724,475"
12648,1188,7/15/2013,19806,1,"4,724,475"
12649,1188,7/15/2013,20736,1,"4,724,475"
12650,1188,7/15/2013,21239,1,"4,724,475"
12651,1188,7/15/2013,32244,1,"4,724,475"
12652,1188,7/15/2013,32808,1,"4,724,475"
12653,1188,7/15/2013,47601,1,"4,724,475"
12654,1188,7/15/2013,50120,1,"4,724,475"
12655,1188,7/15/2013,63026,1,"4,724,475"
12656,1188,7/15/2013,83648,1,"4,671,975"
12657,1188,7/15/2013,89014,1,"4,724,475"
12658,1188,7/15/2013,95401,1,"4,934,475"
12659,1511,4/11/2017,90505,1,"380,52"
12660,1511,4/16/2017,95380,1,"380,52"
12661,1511,4/17/2017,84109,1,"380,52"
12662,1511,4/28/2017,95426,1,"380,52"
12663,1511,5/13/2017,93551,1,"380,52"
12664,1511,5/19/2017,92019,1,"380,52"
12665,1511,6/2/2017,85390,1,"380,52"
12666,1511,6/10/2017,91780,1,"380,52"
12667,1511,6/20/2017,94945,1,"380,52"
12668,1511,10/23/2017,92626,1,"380,52"
12669,1511,10/27/2017,99501,1,"380,52"
12670,1511,10/28/2017,91326,1,"380,52"
12671,1511,10/28/2017,94533,1,"380,52"
12672,1511,11/3/2017,91042,1,"380,52"
12673,1511,11/5/2017,91945,1,"380,52"
12674,1210,6/27/2014,79072,1,"5,774,475"
12675,1210,6/28/2014,26726,1,"5,774,475"
12676,1210,6/28/2014,92878,1,"5,774,475"
12677,1210,6/30/2014,55079,1,"5,774,475"
12678,1210,7/5/2014,37659,1,"5,774,475"
12679,1210,7/5/2014,73069,1,"5,774,475"
12680,1210,7/6/2014,64151,1,"5,774,475"
12681,1210,7/7/2014,77562,1,"5,774,475"
12682,1210,7/13/2014,86001,1,"5,774,475"
12683,1210,7/21/2014,7059,1,"5,774,475"
12684,1210,7/24/2014,25401,1,"5,774,475"
12685,1210,7/26/2014,92083,1,"5,774,475"
12686,1210,7/28/2014,90245,1,"5,774,475"
12687,1210,7/31/2014,64461,1,"6,036,975"
12688,1210,8/17/2014,68503,1,"6,036,975"
12689,1210,8/18/2014,90068,1,"5,774,475"
12690,1210,8/23/2014,97344,1,"6,036,975"
12691,1210,8/25/2014,46143,1,"5,774,475"
12692,1210,9/5/2014,52209,1,"5,774,475"
12693,1210,9/29/2014,32164,1,"6,036,975"
12694,1210,10/6/2014,79118,1,"6,036,975"
12695,1210,10/13/2014,35674,1,"5,774,475"
12696,1210,11/14/2014,41183,1,"5,774,475"
12697,1210,12/18/2014,29650,1,"5,774,475"
12698,1210,12/18/2014,35503,1,"5,774,475"
12699,1210,1/3/2015,33133,1,"5,774,475"
12700,1210,1/5/2015,57006,1,"5,774,475"
12701,1210,1/11/2015,21801,1,"5,774,475"
12702,1210,2/22/2015,73008,1,"6,036,975"
12703,1210,2/26/2015,71602,1,"5,774,475"
12704,1210,3/20/2015,86305,1,"6,036,975"
12705,1210,3/28/2015,86314,1,"6,036,975"
12706,1210,3/30/2015,92356,1,"6,036,975"
12707,1210,4/10/2015,52501,1,"6,036,975"
12708,1210,5/3/2015,39208,1,"5,774,475"
12709,1210,5/4/2015,53216,1,"5,774,475"
12710,1210,5/7/2015,6260,1,"5,774,475"
12711,1210,5/11/2015,74015,1,"5,774,475"
12712,1210,5/14/2015,1581,1,"5,774,475"
12713,1210,5/14/2015,70117,1,"5,774,475"
12714,1210,5/29/2015,1569,1,"5,774,475"
12715,1210,6/21/2015,54636,1,"5,774,475"
12716,1210,6/25/2015,92027,1,"5,774,475"
12717,1210,7/2/2015,97701,1,"6,036,975"
12718,1210,7/3/2015,33040,1,"5,774,475"
12719,1210,7/10/2015,90650,1,"5,774,475"
12720,1210,7/25/2015,21704,1,"6,036,975"
12721,1210,7/27/2015,8009,1,"6,036,975"
12722,1210,7/27/2015,78133,1,"5,774,475"
12723,1210,8/6/2015,6480,1,"6,036,975"
12724,1210,8/20/2015,74451,1,"5,774,475"
12725,1210,8/29/2015,21409,1,"5,774,475"
12726,1210,10/29/2015,88260,1,"5,774,475"
12727,1210,11/16/2015,21783,1,"6,036,975"
12728,1210,11/27/2015,21601,1,"5,774,475"
12729,1210,11/28/2015,91748,1,"5,774,475"
12730,1210,12/4/2015,63110,1,"5,774,475"
12731,1210,12/18/2015,35173,1,"5,774,475"
12732,1210,3/7/2016,7024,1,"5,774,475"
12733,1210,3/15/2016,54935,1,"6,036,975"
12734,1210,4/2/2016,8330,1,"5,774,475"
12735,1210,4/8/2016,55045,1,"5,774,475"
12736,1210,4/15/2016,92270,1,"6,036,975"
12737,1210,4/26/2016,2895,1,"6,036,975"
12738,1210,4/26/2016,32720,1,"5,774,475"
12739,1210,5/16/2016,34684,1,"5,774,475"
12740,1210,5/29/2016,79414,1,"5,774,475"
12741,1210,6/7/2016,70301,1,"6,036,975"
12742,1210,7/3/2016,66441,1,"5,774,475"
12743,1210,7/8/2016,82930,1,"6,036,975"
12744,1210,7/12/2016,78258,1,"6,036,975"
12745,1210,10/23/2016,34952,1,"5,774,475"
12746,1210,3/19/2017,33178,1,"5,774,475"
12747,1210,4/1/2017,70535,1,"5,774,475"
12748,1210,4/25/2017,86409,1,"6,036,975"
12749,1210,5/2/2017,91343,1,"6,036,975"
12750,1210,5/16/2017,32097,1,"6,036,975"
12751,1210,5/27/2017,63123,1,"5,774,475"
12752,1210,7/22/2017,82321,1,"5,774,475"
12753,1210,7/23/2017,90025,1,"6,036,975"
12754,1210,4/1/2018,85383,1,"6,036,975"
12755,1210,9/14/2018,38119,1,"5,774,475"
12756,2045,11/13/2020,33139,1,"4,671,975"
12757,2045,11/13/2020,34983,1,"4,619,475"
12758,2045,11/13/2020,79821,1,"4,671,975"
12759,2045,11/13/2020,92656,1,"4,671,975"
12760,2045,11/13/2020,93436,1,"4,671,975"
12761,2045,11/14/2020,34473,1,"4,619,475"
12762,2045,11/14/2020,92054,1,"4,671,975"
12763,2045,11/14/2020,92553,1,"4,671,975"
12764,2045,11/15/2020,35504,1,"4,671,975"
12765,2045,11/15/2020,36870,1,"4,671,975"
12766,2045,11/15/2020,78553,1,"4,619,475"
12767,2045,11/15/2020,85022,1,"4,619,475"
12768,2045,11/15/2020,91344,1,"4,671,975"
12769,2045,11/16/2020,73112,1,"4,619,475"
12770,2045,11/16/2020,93277,1,"4,671,975"
12771,2045,11/17/2020,33919,1,"4,619,475"
12772,2045,11/17/2020,76120,1,"4,671,975"
12773,2045,11/17/2020,91776,1,"4,671,975"
12774,2045,11/20/2020,32804,1,"4,619,475"
12775,2045,11/20/2020,32825,2,"929,145"
12776,2045,11/20/2020,47909,1,"4,671,975"
12777,2045,11/21/2020,55421,1,"4,619,475"
12778,2045,11/21/2020,78228,1,"4,619,475"
12779,2045,11/22/2020,7036,1,"4,619,475"
12780,2045,11/22/2020,33321,1,"4,671,975"
12781,2045,11/22/2020,85027,1,"4,671,975"
12782,2045,11/22/2020,85338,1,"4,671,975"
12783,2045,11/24/2020,8807,1,"4,671,975"
12784,2045,11/24/2020,78566,1,"4,619,475"
12785,2045,11/27/2020,34231,1,"4,619,475"
12786,2045,11/27/2020,64118,1,"4,619,475"
12787,2045,11/27/2020,89434,1,"4,619,475"
12788,2045,11/27/2020,90280,1,"4,671,975"
12789,2045,11/27/2020,92870,1,"4,671,975"
12790,2045,11/27/2020,97007,1,"4,671,975"
12791,2045,11/28/2020,32826,1,"4,619,475"
12792,2045,11/28/2020,46804,1,"4,619,475"
12793,2045,11/28/2020,66221,1,"4,671,975"
12794,2045,11/28/2020,92021,1,"4,671,975"
12795,2045,11/28/2020,92122,1,"4,671,975"
12796,2045,11/28/2020,92804,1,"4,671,975"
12797,2045,11/29/2020,26501,1,"4,619,475"
12798,2045,11/29/2020,32724,1,"4,671,975"
12799,2045,11/29/2020,40769,1,"4,619,475"
12800,2045,11/29/2020,93727,1,"4,671,975"
12801,2045,11/30/2020,34953,1,"4,671,975"
12802,2045,11/30/2020,37087,1,"4,619,475"
12803,2045,11/30/2020,37349,2,"923,895"
12804,2045,11/30/2020,77015,1,"4,671,975"
12805,2045,11/30/2020,91304,1,"4,671,975"
12806,2045,11/30/2020,91342,1,"4,671,975"
12807,2045,12/1/2020,94040,1,"4,671,975"
12808,2045,12/4/2020,91702,1,"4,671,975"
12809,1178,2/28/2020,20748,1,"5,879,475"
12810,1178,2/28/2020,33407,1,"5,879,475"
12811,1178,3/1/2020,38362,1,"5,879,475"
12812,1178,3/3/2020,95661,1,"5,879,475"
12813,1178,3/3/2020,97362,1,"5,879,475"
12814,1178,3/6/2020,76014,1,"5,879,475"
12815,1178,3/6/2020,76248,1,"5,879,475"
12816,1178,3/6/2020,90046,2,"1,175,895"
12817,1178,3/7/2020,29691,1,"5,879,475"
12818,1178,3/7/2020,78043,1,"5,879,475"
12819,1178,3/9/2020,34266,1,"5,879,475"
12820,1178,3/10/2020,33012,1,"5,879,475"
12821,1178,3/10/2020,33186,1,"5,879,475"
12822,1178,3/15/2020,33012,1,"5,879,475"
12823,1178,3/15/2020,33181,1,"5,879,475"
12824,1178,3/15/2020,77044,1,"5,879,475"
12825,1178,3/15/2020,78416,1,"5,879,475"
12826,1178,3/15/2020,90031,1,"5,879,475"
12827,1229,5/1/2017,76711,1,"2,466,975"
12828,1229,5/2/2017,2874,1,"2,466,975"
12829,1229,5/6/2017,32257,1,"2,466,975"
12830,1229,5/13/2017,58201,1,"2,466,975"
12831,1229,5/15/2017,34743,1,"2,466,975"
12832,1229,5/19/2017,39180,1,"2,466,975"
12833,1229,5/23/2017,39482,1,"2,466,975"
12834,1229,5/27/2017,33472,1,"2,466,975"
12835,1229,6/2/2017,37379,1,"2,466,975"
12836,1229,6/4/2017,53012,1,"2,466,975"
12837,1229,6/5/2017,78573,1,"2,466,975"
12838,1229,6/13/2017,78613,1,"2,466,975"
12839,1229,6/13/2017,95762,1,"2,466,975"
12840,1229,6/27/2017,77550,1,"2,466,975"
12841,1229,6/30/2017,3447,1,"2,466,975"
12842,1229,6/30/2017,56058,1,"2,466,975"
12843,1229,6/30/2017,83706,1,"2,466,975"
12844,1229,7/1/2017,40444,1,"2,466,975"
12845,1229,7/1/2017,79936,1,"2,466,975"
12846,1229,7/10/2017,72034,1,"2,466,975"
12847,1229,7/18/2017,77571,1,"2,466,975"
12848,1229,7/21/2017,33018,1,"2,466,975"
12849,1229,7/22/2017,74601,1,"2,466,975"
12850,1229,7/23/2017,65774,1,"2,466,975"
12851,1229,7/28/2017,25550,1,"2,466,975"
12852,1229,7/29/2017,40206,1,"2,466,975"
12853,1229,7/31/2017,2889,1,"2,466,975"
12854,1229,7/31/2017,32514,1,"2,466,975"
12855,1229,7/31/2017,67152,1,"2,466,975"
12856,1229,8/1/2017,8349,1,"2,466,975"
12857,1229,8/1/2017,40229,1,"2,466,975"
12858,1229,8/1/2017,52246,1,"2,466,975"
12859,1229,8/13/2017,46410,1,"2,466,975"
12860,1229,8/15/2017,74074,1,"2,466,975"
12861,1229,8/15/2017,95687,1,"2,466,975"
12862,1229,8/28/2017,38850,1,"2,466,975"
12863,1229,8/28/2017,55426,1,"2,466,975"
12864,1229,9/2/2017,8857,1,"2,466,975"
12865,1229,9/2/2017,32224,1,"2,466,975"
12866,1229,9/2/2017,72076,1,"2,466,975"
12867,1229,9/15/2017,34771,1,"2,466,975"
12868,1229,9/18/2017,72756,1,"2,466,975"
12869,1229,9/19/2017,38327,1,"2,466,975"
12870,1229,9/19/2017,94403,1,"2,466,975"
12871,1229,9/22/2017,94587,1,"2,466,975"
12872,1229,9/26/2017,34997,1,"2,466,975"
12873,1229,9/26/2017,55420,1,"2,466,975"
12874,1229,10/9/2017,85306,1,"2,466,975"
12875,1229,10/14/2017,85364,1,"2,466,975"
12876,1229,10/23/2017,74462,2,"493,395"
12877,1229,11/4/2017,29210,1,"2,466,975"
12878,1229,11/10/2017,2893,1,"2,466,975"
12879,1229,11/18/2017,29710,1,"2,466,975"
12880,1229,11/20/2017,36360,1,"2,466,975"
12881,1229,12/1/2017,29129,1,"2,466,975"
12882,1215,10/25/2015,75165,1,"3,674,475"
12883,1215,11/1/2015,92840,1,"3,674,475"
12884,1229,12/16/2019,92543,1,"2,571,975"
12885,1229,12/22/2019,36695,1,"2,571,975"
12886,1229,12/28/2019,37830,1,"2,571,975"
12887,1229,1/3/2020,85710,1,"2,571,975"
12888,1229,1/4/2020,32725,1,"2,571,975"
12889,1229,1/6/2020,39092,1,"2,571,975"
12890,1229,1/23/2020,85213,1,"2,571,975"
12891,1229,1/30/2020,35968,1,"2,571,975"
12892,1229,1/30/2020,46181,1,"2,571,975"
12893,1229,2/1/2020,94568,1,"2,571,975"
12894,1229,2/6/2020,19904,1,"2,571,975"
12895,1229,2/7/2020,71292,1,"2,571,975"
12896,1229,2/14/2020,74901,1,"2,571,975"
12897,1229,2/23/2020,94596,1,"2,571,975"
12898,1229,2/27/2020,83440,1,"2,545,725"
12899,1229,2/27/2020,93710,1,"2,571,975"
12900,1229,2/28/2020,32792,1,"2,545,725"
12901,1229,2/28/2020,66514,1,"2,571,975"
12902,1229,3/13/2020,78560,1,"2,571,975"
12903,1229,3/16/2020,6379,1,"2,571,975"
12904,1229,3/23/2020,83634,1,"2,571,975"
12905,1229,3/24/2020,71832,1,"2,571,975"
12906,1229,3/24/2020,73099,1,"2,571,975"
12907,1229,3/29/2020,33162,1,"2,545,725"
12908,1229,3/31/2020,94089,1,"2,571,975"
12909,1229,4/3/2020,65402,1,"2,571,975"
12910,1229,4/4/2020,97202,1,"2,571,975"
12911,1229,4/6/2020,87121,1,"2,571,975"
12912,1229,4/13/2020,24818,1,"2,571,975"
12913,1229,4/17/2020,32907,1,"2,571,975"
12914,1229,4/19/2020,37757,1,"2,571,975"
12915,1229,4/20/2020,94116,1,"2,571,975"
12916,1229,4/20/2020,94577,1,"2,545,725"
12917,1229,4/21/2020,40769,1,"2,571,975"
12918,1229,4/21/2020,64844,1,"2,571,975"
12919,1229,4/25/2020,36279,1,"2,571,975"
12920,1229,4/25/2020,77083,1,"2,571,975"
12921,1229,4/25/2020,77563,1,"2,571,975"
12922,1229,4/26/2020,54488,1,"2,571,975"
12923,1229,5/1/2020,39149,1,"2,571,975"
12924,1229,5/1/2020,66442,1,"2,571,975"
12925,1229,5/1/2020,75075,1,"2,571,975"
12926,1229,5/2/2020,71118,1,"2,571,975"
12927,1229,5/5/2020,85324,1,"2,571,975"
12928,1229,5/8/2020,32505,1,"2,571,975"
12929,1229,5/8/2020,95129,1,"2,571,975"
12930,1229,5/9/2020,55305,1,"2,545,725"
12931,1229,5/10/2020,29153,1,"2,571,975"
12932,1229,5/11/2020,92394,1,"2,571,975"
12933,1229,5/12/2020,93631,1,"2,545,725"
12934,1229,5/16/2020,54112,1,"2,571,975"
12935,1229,5/17/2020,46157,1,"2,571,975"
12936,1229,5/17/2020,71104,1,"2,571,975"
12937,1229,5/22/2020,42211,1,"2,571,975"
12938,1229,5/22/2020,84043,1,"2,571,975"
12939,1229,5/22/2020,90037,1,"2,571,975"
12940,1229,5/23/2020,7524,1,"2,571,975"
12941,1229,5/23/2020,32465,1,"2,571,975"
12942,1229,5/24/2020,88101,1,"2,571,975"
12943,1229,5/25/2020,33607,1,"2,571,975"
12944,1229,5/25/2020,92553,1,"2,571,975"
12945,1229,5/30/2020,75061,1,"2,571,975"
12946,1229,5/30/2020,76039,1,"2,571,975"
12947,1229,5/30/2020,77520,1,"2,571,975"
12948,1229,5/30/2020,78102,1,"2,571,975"
12949,1229,5/31/2020,2822,1,"2,571,975"
12950,1229,5/31/2020,21661,1,"2,571,975"
12951,1229,5/31/2020,35023,1,"2,571,975"
12952,1229,6/1/2020,32567,1,"2,571,975"
12953,1229,6/1/2020,34453,1,"2,571,975"
12954,1229,6/1/2020,83713,1,"2,571,975"
12955,1229,6/6/2020,7444,1,"2,571,975"
12956,1229,6/9/2020,76539,1,"2,571,975"
12957,1229,6/12/2020,50201,1,"2,571,975"
12958,1229,6/13/2020,19956,1,"2,571,975"
12959,1229,6/13/2020,73003,1,"2,571,975"
12960,1229,6/13/2020,75159,1,"2,571,975"
12961,1229,6/14/2020,33603,1,"2,571,975"
12962,1229,6/19/2020,77642,1,"2,571,975"
12963,1229,6/21/2020,78501,1,"2,571,975"
12964,1229,6/21/2020,79764,1,"2,571,975"
12965,1229,6/22/2020,72023,1,"2,571,975"
12966,1229,6/22/2020,75110,1,"2,571,975"
12967,1229,6/26/2020,34653,1,"2,545,725"
12968,1229,6/28/2020,35904,1,"2,571,975"
12969,1229,6/28/2020,67045,1,"2,571,975"
12970,1096,1/24/2020,34117,1,"1,206,975"
12971,1096,1/25/2020,86426,1,"1,206,975"
12972,1096,1/31/2020,20659,1,"1,259,475"
12973,1096,1/31/2020,95823,1,"1,259,475"
12974,1096,2/6/2020,33565,1,"1,206,975"
